point_id,point_name,f1_O3,f2_C2,f3_O3-C2,f4_H4,f5_H4,f6_H4,f7_H5,f8_H5,f9_H5,f10_H6,f11_H6,f12_H6,f13_H7,f14_H7,f15_H7,f16_H8,f17_H8,f18_H8,f19_H9,f20_H9,f21_H9,wfn_energy,iqa,integration_error,q00,q10,q11c,q11s,q20,q21c,q21s,q22c,q22s,q30,q31c,q31s,q32c,q32s,q33c,q33s,q40,q41c,q41s,q42c,q42s,q43c,q43s,q44c,q44s
1223,ETL-SAMPLE-50001222,2.7230770896652654,2.9334772741239954,1.9265393832067814,2.068962163164858,0.4824732707836899,-2.277266536048045,1.9959332480536314,2.4288622372788367,-2.0495193152726974,4.166190515739322,1.333015863376851,2.351870119911337,4.0858851782817815,1.3436292069252447,1.4713358492610802,4.465052817376791,2.003714322239304,1.9703172711510264,3.6599287932104256,1.154791864403339,0.34361112670329363,-155.042872235317,-38.038893565,0.00041873618479,0.56036296798,-0.0011082989793120635,0.5235542678763211,0.006955376526080637,-0.19993546938720724,-0.049126685851002674,0.14341915488836982,0.39543822892902397,-0.03740445995954422,0.42918096464429817,-1.0580955085204176,-1.8943051410469995,0.38550451858093204,-0.1769384177996784,1.1198569311350488,-0.26375246668478614,-1.0684983940992834,-0.5477471695635202,-0.6155721952694881,-0.4150984502547645,2.2960961552917087,-0.6939847844814311,-0.2105127673578787,-0.754342151941914,-0.07911040803029509
1224,ETL-SAMPLE-50001223,2.632577018866928,3.0746348079496397,2.0329591214030787,1.9873560406976347,2.6482338129277294,-2.0520800675876973,1.9917974754829955,0.5743459571911056,-2.363837192582638,4.367481774571752,1.3493812985187559,1.6409243589687577,4.283983074741234,1.2661923820820205,2.4428059572093517,4.0898736249354535,2.0480034191782406,2.080694808256043,3.6024196749129143,1.1038704823036452,0.22933666713045703,-155.035266400556,-38.029182141,-2.7713867004e-05,0.64325385528,0.006957583810651757,0.5724020114344075,0.0005076430961914319,-0.012691301729370913,-0.11451773773696697,0.011735906330706326,0.6317669392482794,-0.11666493901446823,-0.23513967038900008,-1.1507860525403535,-1.96229945012905,0.3127556320356144,0.19521068306920988,0.9165529840934886,-0.18960800033455139,-0.9253371179033902,0.17759424889071293,0.18084078319716337,-0.2599489592807144,2.353079901584958,-0.09783689966098306,-0.44565837492336063,-0.9968916361907836,0.30709139768325233
1225,ETL-SAMPLE-50001224,2.625227010104657,2.93510477912911,2.0360240493565716,2.035952900756614,0.8701881584583971,-2.133806170296655,2.0411242450589713,2.587808530007078,-2.1507865465570517,4.047200035523943,2.0045552102027133,2.2854963583765726,4.0193510279021645,1.1540926574131019,2.331572558393257,4.395573791133396,1.5094595086963878,1.5911429540293047,3.6903312193656044,1.212879004230111,0.28088247587264936,-155.040133159359,-38.032796718,0.00024948390664,0.63241456725,-0.04297433916682161,0.565453597164444,-0.05087808471063354,-0.45732874559422976,0.011792242182925433,-0.08629321332245994,0.4618847586461046,0.015954538985358844,-0.7271105921409602,-0.8446854213687911,-1.6433061739996695,-0.11543342399710606,0.24336116642551797,1.2535147565830096,-0.10816754335840015,-1.5480475723154918,0.5572321317656683,0.7556639951662598,-0.10073279356472241,1.780501314339707,0.49400960078234457,-0.01200800168098769,-0.9549727025281066,-0.06967470600682311
1226,ETL-SAMPLE-50001225,2.684906726341006,2.863853933878003,1.9077829861515827,2.05157192234308,2.546283054929937,-1.9016999877806005,2.1048481805450447,0.497426082929609,-2.106623406551369,3.9692856744727063,1.2242495967356852,2.313266965325,3.985675286334998,2.0569480211145796,1.8991788878212945,3.9370366522899363,1.3789616433024223,1.4082030760220179,3.728359251562549,1.7337238476790948,-0.45463729550483273,-155.040026614613,-38.045532541,0.00031595182242,0.53853105774,-0.0034310490850204267,0.6143043902308896,0.03227345616339625,-0.043027199906128924,-0.06340680905026591,0.12004281112356172,0.4032121755645067,-0.12071316508184016,0.16344206179677245,-0.9787158328716542,-2.0646396549652155,0.32819533506259885,-0.004739672718608814,1.057166864995193,-0.21504145736226296,-1.2176534309373916,-0.11208073881281738,-0.4284467900508856,-0.9196162024071396,2.3398099995274855,-0.385811798587083,-0.26924323369175923,-0.8627643825954359,-0.2939356279168221
1227,ETL-SAMPLE-50001226,2.740179075458897,3.104474046703582,1.9070454398928192,2.0544256138703076,2.554879249537205,-2.0741882358516146,2.038158137035977,0.7236080860505998,-2.0343013290329472,4.262398306138674,1.56413713325957,2.387051549646002,4.214425488365449,1.981998059872689,1.6726807505054229,4.335915975847038,1.2022857183268862,1.6723905304334317,3.7318212601269143,1.0925285888575087,0.030736931544599524,-155.04733778248,-38.042250186,-6.2035238463e-05,0.5137748845,-0.02206862540849225,0.5565571417901456,-0.0851244317185903,-0.2998211931716817,0.000731924687300873,-0.10028067456491956,0.35244849605154666,0.05789447051697384,-0.34881619814100956,-0.8936357614922913,-2.008199464751525,-0.08407943888399655,0.1090250496877005,1.2473948861760642,-0.23209192398039366,-1.2422707941994062,0.34005515461343994,0.19059108800099273,-0.7222630234496202,2.4523695427243215,0.3457742833942384,0.06799490169864916,-0.694895965102601,0.010864026065530967
1228,ETL-SAMPLE-50001227,2.604339205415515,2.9086530069712184,1.8751635729198233,2.145212207388811,0.6972943849227965,-2.149861371578151,1.9851209797730571,2.509912909808789,-2.113538030244628,4.017838923750171,1.1373868272479797,1.5798033214537,3.9306454749255444,2.0620001809085395,1.560665481488245,3.9560085352359797,1.6020562142945058,2.367730345263298,3.6825265034799677,1.0946126233489015,0.11788718428097697,-155.042418329592,-38.037183644,-0.00034344165491,0.62737781119,-0.0717986508927394,0.636290499141025,-0.040725098267976406,-0.32670482784106814,0.03701417321458202,0.00215332328649341,0.36946344997677966,0.07074504491837595,-0.19172371765879515,-0.8850755769308796,-1.806701942979695,0.054189390663636074,0.06836824852412766,1.1072517979442473,-0.40093974462977916,-1.5602523587992259,0.07332022566805241,-0.06584246517506297,-0.6163162982055336,2.6492653673245146,0.32413647344268076,-0.16127580696611998,-0.9008793592083593,-0.054747453717721044
1229,ETL-SAMPLE-50001228,2.681389302417736,2.7780550722983928,1.9157469366430133,2.1355230138411727,2.694427616732475,-2.0064101135578003,2.026856405895693,0.8470117453863953,-2.2618688369041466,4.099886881878421,1.589898418752064,2.35939713769556,4.094062184289964,1.8952247184959767,1.5213609767786476,3.8348321699583865,1.0943644986712378,1.6791311513754394,3.715865926690454,1.0948040802453853,-0.006163955135762403,-155.042995491436,-38.039931512,0.00018778509857,0.56614109342,0.024509666656882284,0.551052415930392,0.03412642065603011,-0.3561101598034636,-0.11950815378322005,-0.08733095685128368,0.4088908093745472,0.007008579255439964,-0.8628313450071996,-0.7929419441813554,-1.6300553413572831,0.05572344092676785,0.49391454154118464,1.1690634130821547,-0.4862840699291899,-1.1518541679410135,0.6990734385485915,1.3743400530025291,-0.7438535773994147,2.181099055442409,0.5500925023859422,-0.5198738582178968,-0.9247842032377926,-0.12811253905279799
1230,ETL-SAMPLE-50001229,2.7222980776188628,3.005749438289803,1.9704276662911817,2.0048470356973844,0.5772578263909117,-2.0580576550011087,2.0919172906081944,2.49140717211856,-2.1877016518682098,3.9995445641064915,1.071220475106863,1.9206254687065096,4.227004489595119,1.8140129146898443,1.5353428468634762,4.437450944170007,1.7597155551289028,2.3908967436468114,3.6196706362235203,1.747697921483482,-0.461621360322622,-155.043111476122,-38.038406717,-0.00023477913372,0.54140959921,0.037669855449506656,0.54468374134652,-0.00959588036326231,-0.14242402560981426,0.028153935721481914,-0.0139039179607986,0.4765111056003067,0.011442324817254339,0.2366495513251073,-1.0323582628875967,-1.9597057271944032,-0.13964361795405497,-0.1454122888932239,1.1955316041036403,-0.32876801832278424,-1.2721249591709727,-0.10105322682130444,0.05522032973569875,-0.7363214005254752,2.323622387499796,0.029603804494221026,0.17827363859544978,-1.0271288273221566,-0.05003434769560316
1231,ETL-SAMPLE-50001230,2.6584226202778303,2.930707137712343,2.070996715163429,2.140342383467441,0.6699838172769597,-1.9810628276686644,2.0268790772332133,2.383787537045214,-1.7255827525645713,4.106665068883833,1.3490660845210898,2.5054263354424107,4.250383644884962,1.283596989965945,1.7027847901790418,4.304346632495319,2.0000392014729536,1.9970141267638177,3.768561526915837,1.116719249785516,-0.05450649747853653,-155.037466545026,-38.043113423,0.00032692015007,0.55914686835,0.013572645453294063,0.6212844248717273,-0.01808980297525664,-0.48015017606838895,-0.11121749670229439,0.04336004680666884,0.30562369277530516,-0.11960052175248288,0.06882493362280273,-0.4974986137521401,-1.993813101917368,0.37650264895691293,0.16940838525789564,1.1851078942055273,0.3404214981549015,-1.6848535493388006,-0.21031603356935563,-0.31722153238262585,-1.303974249377754,1.8554072917166244,-0.18438338020355266,-0.5596637220257641,-0.4983712121524379,-0.45289973000186157
1232,ETL-SAMPLE-50001231,2.7465190150664323,2.818441182857957,1.9204919310735886,1.9969234836626335,0.7477139557693124,-1.9019186537565949,2.1601164344405497,2.5274276763597507,-2.020360510572505,4.276698262602961,1.2535237955255272,1.6272237005292105,3.9700382370152973,2.0635624119664637,1.8784334099255227,4.03507973871889,1.4035505389233,2.3509313429663243,3.6795045741008456,1.9048291415785534,0.3808214450505927,-155.037301726319,-38.047808169,-3.3187868033e-05,0.50790527798,0.03614708595004268,0.5297795956451872,-0.013280802358069305,-0.39226887948628736,0.012604224583883241,-0.10001518727409092,0.20387846916039265,-0.059483180523554786,-0.25721832115838966,-0.78017181244742,-1.9017962276963583,-0.16965615842942833,0.04762491654857156,1.2996639519625104,-0.048188227227179616,-1.524429196019102,0.6321343283785896,0.2724660174048153,-1.142376222915419,2.108576344976356,0.038945816128279936,0.3456743768120236,-0.5173213404608524,-0.32816397411914505
1233,ETL-SAMPLE-50001232,2.60785208856034,2.93164549509093,1.937568753994436,2.1665253320927484,0.7293066982539557,-2.138506520199845,1.965258254535854,2.617303237506355,-2.142002112553969,4.1863252588448,1.8143791108576004,1.5239333999448814,4.201855926055515,1.7776752110772713,2.385474988425761,4.223876644308368,1.067725464284752,2.0045377008842618,3.721834752930316,1.7121388473430619,-0.4599782960126054,-155.042206963465,-38.035425946,6.0376641763e-05,0.64282486441,-0.09291155074571293,0.6253048127141535,-0.00589629132808616,-0.19134346117587922,0.05722477658976697,0.004827267026453892,0.4697604220868595,-0.01181512037298066,-0.41013927211624746,-0.9254943538951518,-1.83083014203775,-0.12013496327748725,0.157968485441725,1.1287632215400183,-0.34637346946653036,-1.3287684395729913,0.2502515298491956,0.5116043153955966,-0.4239864951458968,2.2810211121375814,0.7004953676044191,-0.1629054846103996,-1.0885631786495231,-0.07900703058084431
1234,ETL-SAMPLE-50001233,2.6989195537548136,2.9166256941134394,1.9320351397652487,2.014399871460646,2.4688127259061337,-2.040362946169756,2.18425248340312,0.5969536631550411,-2.3126601651338783,4.121945356612575,1.1830004897988593,2.2579961809116584,4.197213270307595,2.0189321882932667,2.090080969940522,4.106025468436554,1.4563876727933946,1.440979036719842,3.9454785218647377,1.291797783971885,-0.2673314720881577,-155.042206593,-38.038711099,-0.00037997295593,0.55212264923,-0.03079948917505293,0.5743529766412886,0.007238278488137996,-0.2551376558148002,-0.046813623991249116,0.16109329908707148,0.4772391699774745,-0.019983018340457723,0.11210068943968267,-1.1141873158423627,-1.8942899763926822,0.3782532323320226,0.014828800203978493,1.1689377479196512,-0.36639086735320675,-1.4661403144283214,-0.3859677201520656,-0.37158119775445897,-0.34865741400547035,2.248478334874465,-0.24467657440049548,-0.40199732427287194,-1.0146888270157455,-0.16712339506971863
1235,ETL-SAMPLE-50001234,2.7340297973514613,2.885484427869022,1.9712317682535148,2.1453461186160996,2.5212104525924466,-2.1580282793720773,1.9413485898332128,0.6267990503732175,-1.994019709949891,4.302660401145225,1.1356789455881255,1.80016260298231,4.192161968314674,1.731678678426825,2.3967580641730772,3.7491549540505504,1.936529267652205,1.5550216302427922,3.9213444566370077,1.6027308583104383,0.4240735970256235,-155.041009900208,-38.036775803,0.00019919305975,0.56082581364,0.06281518096300003,0.5331867433282451,0.001477496361710462,-0.23539334789459207,-0.00905494071573095,-0.13467104359888074,0.37573636003423705,-0.01759356332983227,0.06585291305151546,-0.8861181458316144,-1.9568660974703362,-0.1468066579068645,-0.08660309473738817,1.17300626033565,-0.22204985250289924,-1.2912492954656114,0.1991449811260259,0.20666690140910482,-0.9433688902386246,2.224823565995589,0.1236182604434227,0.3107845165235341,-0.7177491284673312,-0.1341748415639498
1236,ETL-SAMPLE-50001235,2.6448834568599437,2.7563211220094272,1.96619553447719,2.0933876240673497,2.509904481958328,-2.036342136917527,2.13904173953216,0.7061086427127855,-1.896706717496208,3.72769469433073,1.2213703878522661,1.5287515757832317,4.170261304116127,1.3508185587165444,2.370413113513615,4.058728386046977,2.054140635404752,1.8607105906062815,3.6294267630918005,1.7636802316097335,-0.45484537077930276,-155.041341349481,-38.04215806,-0.0001215571717,0.57429755242,-0.03958044549716197,0.6289648766723914,0.03510054701092791,-0.32652504507021507,0.0848382644828056,-0.008971822224574044,0.29970148354092946,-0.05536032517064782,-0.19833077495273663,-0.6744821390957823,-1.896426598187441,-0.20174962675911481,-0.005186207343455898,1.2279825722728914,-0.10328706503820345,-1.694750548406276,0.3001562889727664,-0.0619438921503053,-1.2974346417458975,2.2622989003086555,0.027226028895530382,0.2984110087253823,-0.8699858913455145,-0.50222161755058
1237,ETL-SAMPLE-50001236,2.600043709206716,3.0510761534662727,1.828903271279987,2.106408829675187,0.7400918440648875,-2.3163677965197738,2.047530254587766,2.539530446680681,-2.3306967777788574,4.383018822526989,1.354658614139002,1.4692197387211454,4.096782690256268,2.107399109959599,1.8247609927849457,4.175766451250547,1.3297923649444066,2.2755353708199233,3.7870922834717784,1.7605154083890082,-0.4462369381550321,-155.039687501299,-38.032138871,-6.5345226001e-05,0.63305900757,-0.04693057940147593,0.6188785930707975,-0.0504237777883689,-0.2782211908004214,0.016073388215457375,-0.046108172423250486,0.5761830943289077,0.09326651799410252,-0.32912599700773565,-1.1453438942128626,-1.6615128648437174,0.042947206921016716,0.12910990933686428,1.0090574129005732,-0.7253216928932089,-1.5567518601738484,0.4707716564673913,-0.025985021117839693,0.25307927913100764,2.405620802051728,0.21613822589601492,-0.02915438469320295,-1.1072577295057366,0.3258440648799552
1238,ETL-SAMPLE-50001237,2.524297524168255,2.757685788033134,1.9493322086630425,2.0681611289631414,0.905716472250882,-2.051276841457197,2.0907489109820863,2.669165996394503,-2.153311387385674,4.083062968955775,1.114289462689802,2.0128532867036317,4.137682464604792,1.8481507065590284,1.5576109306214232,3.6978630656925824,1.8797658289472767,2.455945626051279,3.6084371167768805,1.101605333934809,0.2792735397867144,-155.030213817819,-38.036528536,0.00014908979434,0.68740175922,-0.0531224752810619,0.648906935457506,0.010001516913725562,-0.45899085505494297,0.08519072583753398,-0.14500816806851244,0.34564018079819425,-0.049387968829074015,-0.8191469971024713,-0.6328917327886266,-1.504229710452313,-0.36592069425098145,0.3441551170238627,1.1708224811358825,-0.12937849426654427,-1.3886406874884167,0.796784555036637,1.173829406760706,-0.30618775698144646,1.9067729001170841,1.0197662271380474,-0.0707129041082526,-0.9089221784721023,-0.3636663025530937
1239,ETL-SAMPLE-50001238,2.642348210927148,2.964264551202398,1.8875793348520213,2.093957146348521,0.6193451128734286,-2.133158080227025,2.1758937565721896,2.4653645437743625,-1.9445909114000173,4.078907487688043,1.922164096411581,1.5425542481385932,4.212437203250168,1.6913896514211408,2.3666253875809815,3.993998670915997,1.0831888984610583,1.69360025094501,3.528134154854899,2.10466735277039,-0.06893864953515351,-155.043773787597,-38.042407903,-0.00036885827266,0.55726502516,0.05528810847823562,0.6607835288335779,-0.014055617615850502,-0.31322562282497013,-0.07767489431368527,0.08398867435304135,0.3435332607324205,0.0032089586039433893,0.1996619461906397,-0.8294260016210357,-1.956822512082268,0.1537234145464648,0.06819802827534323,1.1705761471857639,-0.2623185422469226,-1.5786566463586715,-0.30090275971684616,0.283012037291525,-0.8280734587357522,2.598642751588291,-0.21100122698550958,-0.4033675099688529,-0.8839436175366826,-0.1804486888331573
1240,ETL-SAMPLE-50001239,2.676403752430236,2.822957782324595,1.904623540484628,2.053157468356319,2.5341756569924394,-2.170737116525841,2.0455330475468836,0.5484500018679747,-2.349155329334886,3.9650107089628563,1.6358402245768673,1.4189784777001815,4.022901572770489,1.0974235275426119,2.1228695593445543,3.9958883332043844,1.9486296930285683,2.2189029627252532,3.8309641456507135,1.1079225938278463,0.009667950434349747,-155.041802010136,-38.037978067,8.173177834e-05,0.5861478394,0.01780742886420017,0.5478084052632956,0.04424714616956124,-0.1414512704557373,-0.05048834774076008,0.0595385800526953,0.5014531393259795,-0.07268086950450764,0.14432223111619055,-1.2895874205800044,-1.8807077608758196,0.21300496600105798,-0.041403750267746044,0.9970946159897781,-0.4545681006970246,-1.3155438377371707,-0.23019914819949275,-0.04816697798172445,-0.19643662088429553,2.2970333881849996,-0.09813102372826678,-0.27046745838711705,-0.9633711184972673,-0.0025000745165843787
